	MS28F1_sample2	MS28F1_sample3	MS28F1_sample4	MS28F1_sample5	MS28F1_sample6	MS28F1_sample7	MS28F1_sample8	MS28F1_sample9	MS28F1_sample11	MS28F1_sample14
mmu-miR-31-3p	10.9757188046667	18.8602599814299	28.5865113593267	19.7859966891432	15.5985935918053	24.340940938392	20.0801160119575	7.25967896698273	14.5408089077506	7.44361863429016
mmu-miR-1843b-5p	10.9757188046667	19.5856545961003	18.1047905275736	21.5616630586817	13.6487693928296	17.787610685748	14.2386277175699	12.8921885103314	16.0714203717243	19.2563177713159
mmu-miR-497a-5p	10.9757188046667	7.73754255648406	9.0523952637868	12.1759979625497	12.1864012435979	7.11504427429919	6.20658131278687	8.26101399691138	12.7550955331145	10.032703376652
mmu-let-7a-1-3p|mmu-let-7c-2-3p	10.3300882867452	25.6306097183535	14.7696975356521	21.3079964344619	9.7491209948783	11.9832324619776	16.4291858279652	16.2716942363406	26.4030477535471	29.2890211479678
mmu-miR-467a-5p|mmu-miR-467b-5p	10.3300882867452	14.9914887031879	10.0052789757644	17.7566636953849	12.1864012435979	12.7321844908512	8.39713942318224	11.2650190866973	13.0101974437768	13.9163304901947
mmu-miR-140-5p	10.3300882867452	27.0813989476942	19.5341160955399	21.3079964344619	16.0860496415492	14.979040577472	18.6197439383606	13.0173553890725	15.5612165503997	15.2108728613755
mmu-miR-34b-5p	10.0072730277844	12.0899102445063	15.4843603196353	8.11733197503312	10.9677611192381	11.6087564475408	10.405151024378	4.38084075593785	5.3571401239081	11.6508813406281
mmu-miR-541-5p	10.0072730277844	15.4750851129681	14.2932556796634	17.7566636953849	5.84947259692698	10.8598044186672	12.778255643973	10.0133502992865	11.7346878904654	22.6544914956657
mmu-miR-374b-5p	10.0072730277844	7.73754255648406	9.52883711977558	12.1759979625497	11.698945193854	13.4811365197248	9.85751149677915	5.75767642208975	9.18366878384246	9.70906778385673
mmu-miR-878-3p	9.6844577688236	13.0571030640669	15.7225812476297	8.11733197503312	12.6738572933418	6.74056825986239	5.47639527598842	9.01201526935787	17.3469299250358	10.032703376652
mmu-miR-130a-3p	9.6844577688236	12.5735066542866	11.4346045437307	17.7566636953849	14.6236814923174	8.61294833204638	10.5876975335776	8.26101399691138	12.4999936224522	11.9745169334233
