logFC,logCPM,LR,PValue,FDR
-0.787897504808939,4.556983774637577,29.81758344898067,4.7466737735277534e-8,1.3186259742860098e-4
-0.6516693125917106,6.514769834242694,25.419989567400055,4.611152250875399e-7,6.404890476465929e-4
0.7773499061292931,10.999775120101614,17.733665429922436,2.540898438725444e-5,0.018299402644766496
0.9742526568219151,6.283546921581462,17.664561164385727,2.634903188591288e-5,0.018299402644766496
-0.6140824119044586,8.606192412932403,16.64519806286016,4.50642470997999e-5,0.025037695688648824
-0.4946402187796586,6.195759336525423,16.115707080271612,5.9587773009814244e-5,0.027589138903543996
0.8850897345559362,6.146525150433206,15.795943785563228,7.055360128695458e-5,0.02799970062502283
-0.5355332271841124,8.075488435655299,14.894446836892358,1.1369718579746727e-4,0.03948134776817051
0.6950890967874839,4.397296379474208,13.883563990841399,1.9449189631013322e-4,0.04986073641471862
0.613802229289212,5.69597508760754,13.80793333800261,2.024794463305114e-4,0.04986073641471862
-0.5640677636290462,4.407755615845352,13.802677628455001,2.030466441601971e-4,0.04986073641471862
0.7174450589693214,6.139308039448457,13.56282172311499,2.3071000155263242e-4,0.04986073641471862
0.6721208820777252,6.4436959395670454,13.385809817309855,2.5353516041408056e-4,0.04986073641471862
0.5706927609208052,6.6476964662043345,13.181338838469106,2.8275067634806985e-4,0.04986073641471862
-0.5237004353641135,6.647192476232913,13.16999761973026,2.8446709863090943e-4,0.04986073641471862
0.6286740330241126,4.881715878539483,13.078587997540582,2.986905263375691e-4,0.04986073641471862
0.6161328724711173,5.039287581869909,12.807413573877998,3.4524853087327024e-4,0.04986073641471862
0.8780510403542751,10.056087384150603,12.762404734645049,3.5365593789249265e-4,0.04986073641471862
0.6832962590171704,5.257444176584239,12.627084645402572,3.801976540507718e-4,0.04986073641471862
1.1399106348392707,10.639671859244961,12.595885337759277,3.865968870503752e-4,0.04986073641471862
-0.4865223260865736,4.800653673019515,12.556317528380509,3.948690993568396e-4,0.04986073641471862
-0.49443040110664477,6.077180930529464,12.530976675939431,4.0026053513280357e-4,0.04986073641471862
0.8646515737761084,9.489166376464906,12.317102308645243,4.488269154779858e-4,0.04986073641471862
0.6565144521453099,7.433656755390895,12.283737138143884,4.569224811135314e-4,0.04986073641471862
0.5522752797870111,6.048446644195033,12.274439583472532,4.59204535802039e-4,0.04986073641471862
-0.5309990323498457,7.729811150831753,12.206850607896385,4.761434638544844e-4,0.04986073641471862
-0.4938799134958403,5.304040142416601,12.173981290034057,4.8460758934391754e-4,0.04986073641471862
1.320554615020575,3.6061595701293774,11.906550567359815,5.593688680840423e-4,0.053984279566123554
0.7141398624125411,3.703876866895265,11.854138958033523,5.753333097902467e-4,0.053984279566123554
-0.5564137817364174,4.976089663602787,11.829541174211052,5.829835806276842e-4,0.053984279566123554
0.8172566884793988,8.580925798610776,11.739914524711281,6.117383310494386e-4,0.05481964785984969
-0.4848404621655804,4.606973806372784,11.673812775952303,6.338597596054346e-4,0.05502695038074679
-0.5682423002945559,12.953642057927842,11.52070804194772,6.882517024612798e-4,0.05793827967992228
-0.5312009081247987,4.433636514641299,11.434790082350336,7.208161781766851e-4,0.0588059605639324
0.45461051810791997,4.152580682856405,11.370053944346605,7.46377101544598e-4,0.0588059605639324
-0.4921857777333631,6.985328638278941,11.294941721477723,7.771854093056448e-4,0.0588059605639324
